scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL07_151849_64_0.0001_1_window_64,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.375,0.425,0.575,0.42750000000000005,83789,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.248417398299698,0.1,0.35,0.5,0.55,0.42750000000000005,0.11093353866166894,1.0,0.17271821498870848,5.789777297463243,0.5536231994628906,35.828125,353.5200505256653,1.7676002526283263,1166.553352169936,1719.5234375,0,0,0,mul,linear_attn,split_diff,symmetric,linear
swatvlinear_(no mean)_normal_KL07_152753_64_0.0001_1_window_64 (combine with BARO at the end),swat,1,normal_KL,vlinear,128,0,0.0001,0.05,0.4,0.725,0.85,0.6199999999999999,84301,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1306144228404122,0.05,0.15,0.15,0.2,0.6199999999999999,0.2719834553791829,1.0,0.22052273750305176,4.53467978550811,0.5555763244628906,35.8359375,384.033118724823,1.920165593624115,1073.8657159813947,1819.935546875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_153759_64_0.0001_1_window_64 (2 paths),swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.375,0.425,0.5,0.4175,84302,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.06496348605606853,0.0,0.0,0.0,0.25,0.4175,0.037165171868296265,1.0,0.1623159646987915,6.16082343998443,0.5555801391601562,35.8642578125,386.17958903312683,1.930897945165634,1067.8969363257154,1820.720703125,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_155821_64_0.0001_1_window_64 (freq),swat,1,normal_KL,vlinear,128,0,0.0001,0.25,0.375,0.425,0.475,0.40750000000000003,84302,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07412118990910617,0.0,0.05,0.05,0.2,0.40750000000000003,0.06896557112066859,1.0,0.13866958618164063,7.211386631601534,0.5555801391601562,35.8486328125,378.2776038646698,1.891388019323349,1090.2046427986195,1819.93505859375,1,0,0,mul,linear_attn,max,symmetric,linear

----
swatvlinear_(no mean)_normal_KL07_161750_64_0.0001_1_window_64 (2 paths init with -1),swat,1,normal_KL,vlinear,128,0,0.0001,0.4,0.375,0.375,0.55,0.44000000000000006,84302,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0746250471292126,0.0,0.0,0.0,0.35,0.44000000000000006,0.0681909084849293,1.0,0.16146475076675415,6.193302223867809,0.5555801391601562,35.86474609375,381.78197598457336,1.9089098799228668,1080.1976676255242,1820.72119140625,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_162756_64_0.0001_1_window_64 (2 paths init with 0 ),swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.425,0.475,0.55,0.45499999999999996,84302,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05615417940993976,0.0,0.0,0.0,0.25,0.45499999999999996,0.05454356057317858,1.0,0.4290587782859802,2.3306829987136886,0.5555801391601562,35.86474609375,386.15057826042175,1.9307528913021088,1067.9771654307235,1820.72216796875,1,0,0,mul,linear_attn,max,symmetric,linear

----
