scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
nonlinearrcd_(no mean)_normal_KL16_171135_7_0.0001_8_window_7,nonlinear,8,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_171237_7_0.0001_8_window_7,nonlinear,8,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_171558_10_0.0001_8_window_10,nonlinear,8,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_171658_10_0.0001_8_window_10,nonlinear,8,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_172019_1_0.0001_9_window_1,nonlinear,9,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_172120_1_0.0001_9_window_1,nonlinear,9,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_172445_3_0.0001_9_window_3,nonlinear,9,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_172546_3_0.0001_9_window_3,nonlinear,9,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_172910_5_0.0001_9_window_5,nonlinear,9,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_173013_5_0.0001_9_window_5,nonlinear,9,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_173338_7_0.0001_9_window_7,nonlinear,9,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_173440_7_0.0001_9_window_7,nonlinear,9,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearrcd_(no mean)_normal_KL16_173753_10_0.0001_9_window_10,nonlinear,9,normal_KL,rcd,64,2,0.0001,0.23,0.24999999999999986,0.2861666666666664,0.519206349206349,0.33662896825396815,0,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearepsilon_diagnosis_(no mean)_normal_KL16_173854_10_0.0001_9_window_10,nonlinear,9,normal_KL,epsilon_diagnosis,64,2,0.0001,0.18,0.3066666666666666,0.3406666666666668,0.5295515873015872,0.3593805555555556,0,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_182920_1_0.0001_1_window_1,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.38,0.395,0.39233333333333337,0.62790873015873,0.456693253968254,418087,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_183026_3_0.0001_1_window_3,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.45,0.39000000000000007,0.46416666666666684,0.6123690476190475,0.48422619047619053,418279,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_183140_5_0.0001_1_window_5,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.39,0.37000000000000016,0.41200000000000014,0.6053968253968255,0.44960753968253975,418471,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_183306_7_0.0001_1_window_7,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.33,0.39666666666666683,0.42133333333333334,0.5981111111111113,0.45096269841269854,418663,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_183439_10_0.0001_1_window_10,nonlinear,1,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.37,0.37166666666666665,0.4213333333333334,0.6168690476190476,0.4582646825396826,418983,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_183623_1_0.0001_2_window_1,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.29,0.3633333333333333,0.4165,0.6225238095238094,0.4526563492063492,418087,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_183732_3_0.0001_2_window_3,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.39,0.3833333333333333,0.4143333333333335,0.6401944444444445,0.4672714285714285,418279,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_183849_5_0.0001_2_window_5,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.38,0.4149999999999999,0.45666666666666655,0.6171944444444444,0.4817297619047619,418471,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_184017_7_0.0001_2_window_7,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.37,0.39166666666666655,0.4488333333333334,0.6218055555555554,0.46815952380952386,418663,7,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_184151_10_0.0001_2_window_10,nonlinear,2,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.38,0.3433333333333335,0.4003333333333333,0.6062539682539682,0.44490912698412693,418983,10,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_184337_1_0.0001_3_window_1,nonlinear,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.42,0.355,0.3988333333333334,0.6012579365079366,0.45393968253968253,418087,1,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_184448_3_0.0001_3_window_3,nonlinear,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.41,0.3783333333333333,0.44266666666666665,0.6324325396825398,0.47510634920634925,418279,3,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
nonlinearTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_184606_5_0.0001_3_window_5,nonlinear,3,normal_KL,TemporalGNN_Attention_crossattn,64,2,0.0001,0.46,0.3833333333333333,0.41716666666666674,0.58575,0.4600996031746032,418471,5,0,100,0,0,64,2,20,0,mag_phase,attention,aerca_based
