scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_163243_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.98,0.9233333333333333,0.8978333333333333,0.9869999999999999,0.9489333333333333,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_163510_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,1.0,0.9033333333333339,0.8736666666666666,0.9649999999999999,0.9359333333333334,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_163737_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,1.0,0.8700000000000001,0.8491666666666666,0.9734999999999999,0.9233833333333333,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_164005_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.98,0.9233333333333333,0.9011666666666666,0.9889999999999999,0.9494833333333332,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_164233_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,1.0,0.9033333333333339,0.8708333333333332,0.9669999999999999,0.9349833333333335,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_164501_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.9933333333333333,0.9940000000000001,1.0,0.9970333333333332,436319,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_164821_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.99,0.9869999999999999,1.0,0.9968,436319,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_165141_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.99,0.9856666666666666,0.9975,0.9940833333333334,436319,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_165459_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.92,0.7366666666666666,0.7068333333333331,0.8703333333333334,0.8005666666666664,2586000,10,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_165706_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.88,0.7233333333333334,0.6938333333333333,0.8406666666666663,0.7745999999999997,2586000,10,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_165912_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.93,0.74,0.7244999999999996,0.8731666666666666,0.8103999999999999,2586000,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_170120_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.96,0.8200000000000003,0.798333333333333,0.9406666666666665,0.8775666666666666,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_170437_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.98,0.8566666666666669,0.8409999999999997,0.9614999999999999,0.9081166666666665,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_170756_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.96,0.8400000000000003,0.8085,0.946,0.8878833333333332,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_171116_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.96,0.8166666666666669,0.798333333333333,0.9406666666666665,0.8772333333333332,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_171435_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.98,0.8533333333333336,0.8396666666666665,0.9594999999999999,0.9073,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_171754_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.95,0.8433333333333337,0.8085,0.9434999999999999,0.88615,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_172112_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.9933333333333334,0.9884999999999999,1.0,0.9959833333333334,436479,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_172545_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.9966666666666667,0.9939999999999999,1.0,0.9988166666666667,436479,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_173018_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,1.0,0.99,0.9824999999999998,1.0,0.9952500000000001,436479,10,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_173452_15_0.0001_1_window_15,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.82,0.6566666666666666,0.6554999999999999,0.8299999999999997,0.7394,3879000,15,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_173750_15_0.0001_2_window_15,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.8,0.6266666666666665,0.6214999999999998,0.7774999999999999,0.7051833333333332,3879000,15,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_174047_15_0.0001_3_window_15,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.75,0.6066666666666665,0.6081666666666664,0.7969999999999997,0.6924833333333331,3879000,15,0,100,0,0,32,2



more temporal lag=5
lotka_volterradeep_mlp_(no mean)_normal_KL15_134621_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.73,0.5199999999999999,0.4965000000000002,0.6489999999999999,0.5825333333333333,258600,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_134712_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.75,0.5133333333333333,0.4781666666666668,0.6703333333333332,0.5805166666666667,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_134815_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.75,0.5133333333333333,0.4781666666666668,0.6703333333333332,0.5805166666666667,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_134917_1_0.0001_1_window_1,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.74,0.5033333333333334,0.49,0.6753333333333333,0.5853166666666667,436031,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_135219_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.57,0.5066666666666668,0.5051666666666668,0.6665000000000001,0.5704499999999999,1293000,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_135343_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.71,0.5233333333333332,0.4763333333333334,0.6576666666666664,0.5795333333333332,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_135544_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.71,0.5233333333333332,0.4843333333333334,0.6504999999999999,0.5797666666666667,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_135747_5_0.0001_1_window_5,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.72,0.51,0.499,0.6486666666666666,0.5803166666666667,436223,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_140213_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.54,0.40333333333333365,0.4056666666666668,0.6026666666666666,0.47855000000000014,1810200,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_140354_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.9,0.6499999999999997,0.6129999999999999,0.7973333333333333,0.7175499999999999,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_140624_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.88,0.6499999999999999,0.6023333333333332,0.8258333333333334,0.7197500000000001,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_140854_7_0.0001_1_window_7,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.86,0.6566666666666664,0.6405000000000001,0.8128333333333332,0.7228333333333332,436319,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_141412_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.46,0.3466666666666666,0.3766666666666665,0.5448333333333332,0.4315833333333333,2586000,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_141625_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.72,0.48,0.44833333333333336,0.6089999999999999,0.5415166666666666,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_141948_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.72,0.4800000000000001,0.43933333333333335,0.6168333333333331,0.5421333333333334,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_142311_10_0.0001_1_window_10,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.78,0.5533333333333335,0.5091666666666669,0.6626666666666665,0.6024166666666668,436479,10,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_175238_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.79,0.5466666666666665,0.4938333333333334,0.6854999999999998,0.6062,258600,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_175328_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.8,0.5766666666666665,0.5303333333333332,0.6881666666666665,0.6240833333333332,258600,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_175419_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.76,0.5266666666666666,0.4935000000000001,0.6643333333333331,0.5931,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_175524_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.73,0.5466666666666665,0.4809999999999999,0.6534999999999997,0.5816999999999999,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_175626_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.76,0.5266666666666666,0.4935000000000001,0.6643333333333331,0.5931,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_175732_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.73,0.5466666666666665,0.4809999999999999,0.6534999999999997,0.5816999999999999,319295,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_175835_1_0.0001_2_window_1,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.81,0.5599999999999999,0.5036666666666667,0.6635,0.6038833333333333,436031,1,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_175952_1_0.0001_3_window_1,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.73,0.5366666666666667,0.4781666666666668,0.6563333333333331,0.5776833333333333,436031,1,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_180108_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.63,0.46333333333333315,0.4678333333333333,0.6358333333333333,0.5421333333333334,1293000,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_180233_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.6,0.46333333333333343,0.4954999999999999,0.6625,0.5603833333333333,1293000,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_180358_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.8,0.5466666666666665,0.5138333333333334,0.6764999999999998,0.6074833333333332,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_180600_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.77,0.5299999999999998,0.48466666666666675,0.6733333333333331,0.5960166666666666,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_180800_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.8,0.5399999999999999,0.5038333333333335,0.6771666666666664,0.6069333333333333,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_181001_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.78,0.5366666666666665,0.49083333333333345,0.6819999999999999,0.5991333333333333,319423,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_181201_5_0.0001_2_window_5,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.79,0.5433333333333333,0.5080000000000001,0.6636666666666666,0.60495,436223,5,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_181443_5_0.0001_3_window_5,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.77,0.5266666666666668,0.5101666666666665,0.6898333333333331,0.6070833333333333,436223,5,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_181724_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.5,0.4266666666666667,0.41633333333333333,0.6160000000000001,0.48906666666666665,1810200,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_181907_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.59,0.4300000000000004,0.4316666666666667,0.6129999999999999,0.50385,1810200,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_182048_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.88,0.6233333333333335,0.5868333333333332,0.7934999999999997,0.6977833333333333,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_182317_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.8,0.5866666666666667,0.5671666666666667,0.7403333333333332,0.6633833333333332,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_182546_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.89,0.62,0.5866666666666666,0.7763333333333331,0.6981499999999998,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_182815_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.81,0.603333333333333,0.5648333333333333,0.7439999999999998,0.6614499999999999,319487,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_183046_7_0.0001_2_window_7,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.91,0.7066666666666666,0.6699999999999997,0.8111666666666666,0.7554999999999998,436319,7,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_183405_7_0.0001_3_window_7,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.91,0.6966666666666665,0.6513333333333331,0.8398333333333331,0.7598833333333331,436319,7,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_183725_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.46,0.33999999999999986,0.3593333333333332,0.5893333333333333,0.43456666666666666,2586000,10,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL15_183934_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.34,0.3233333333333332,0.37499999999999994,0.5566666666666668,0.4172666666666666,2586000,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_184143_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.75,0.5066666666666669,0.47866666666666674,0.6531666666666667,0.5736666666666665,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL15_184506_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.58,0.47333333333333344,0.44299999999999995,0.6319999999999998,0.5247666666666666,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_184828_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.73,0.5100000000000001,0.4848333333333335,0.6539999999999999,0.5735333333333332,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL15_185149_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.58,0.46333333333333343,0.45099999999999996,0.6324999999999998,0.5230333333333332,319583,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_185510_10_0.0001_2_window_10,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.78,0.5533333333333333,0.5493333333333333,0.717333333333333,0.6348666666666667,436479,10,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL15_185947_10_0.0001_3_window_10,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.76,0.5733333333333334,0.5256666666666668,0.7014999999999999,0.6250000000000001,436479,10,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_062725_3_0.0001_1_window_3,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.68,0.5166666666666666,0.4933333333333336,0.6850000000000003,0.5852000000000002,775800,3,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_062830_3_0.0001_2_window_3,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.7,0.5066666666666667,0.49949999999999994,0.6741666666666665,0.5836833333333333,775800,3,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_062932_3_0.0001_3_window_3,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.7,0.5,0.5056666666666667,0.6884999999999999,0.5874,775800,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_063035_3_0.0001_1_window_3,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.94,0.7233333333333333,0.6706666666666665,0.7853333333333333,0.7616999999999998,319359,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_063201_3_0.0001_2_window_3,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.95,0.74,0.6674999999999999,0.8111666666666666,0.7710166666666667,319359,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_063327_3_0.0001_3_window_3,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.93,0.7233333333333333,0.6125000000000002,0.7748333333333332,0.7343166666666667,319359,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_063453_3_0.0001_1_window_3,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.93,0.7366666666666665,0.6793333333333331,0.8001666666666667,0.7710166666666666,319359,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_063622_3_0.0001_2_window_3,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.96,0.7333333333333333,0.6724999999999999,0.823,0.7758333333333333,319359,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_063749_3_0.0001_3_window_3,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.94,0.7133333333333332,0.6143333333333334,0.7589999999999999,0.7325333333333333,319359,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_063917_3_0.0001_1_window_3,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.94,0.7466666666666665,0.6984999999999998,0.8338333333333331,0.7855166666666664,436127,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_064112_3_0.0001_2_window_3,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.94,0.77,0.6919999999999997,0.8218333333333332,0.7866166666666666,436127,3,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_064308_3_0.0001_3_window_3,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.94,0.71,0.6546666666666665,0.8084999999999998,0.7590333333333331,436127,3,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_064503_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.38,0.3033333333333333,0.3306666666666666,0.5118333333333335,0.38901666666666673,3103200,12,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_064729_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.28,0.27999999999999986,0.3073333333333333,0.486,0.3559333333333334,3103200,12,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_064956_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,deep_mlp,32,2,0.0001,0.36,0.2966666666666665,0.3323333333333332,0.5191666666666667,0.37921666666666665,3103200,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_065225_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.87,0.6066666666666664,0.5356666666666667,0.6446666666666665,0.6293,319647,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_065616_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.85,0.5866666666666667,0.5190000000000001,0.6409999999999999,0.6104499999999999,319647,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_(no mean)_normal_KL16_070007_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,TemporalGNN_Attention,32,2,0.0001,0.87,0.5966666666666665,0.507,0.6353333333333334,0.6097166666666667,319647,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_070357_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.87,0.6066666666666664,0.5356666666666667,0.6446666666666665,0.6293,319647,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_070747_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.85,0.5866666666666667,0.5190000000000001,0.6409999999999999,0.6104499999999999,319647,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_fourier_(no mean)_normal_KL16_071138_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,TemporalGNN_Attention_fourier,32,2,0.0001,0.87,0.5966666666666665,0.507,0.6378333333333334,0.6099666666666665,319647,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_071528_12_0.0001_1_window_12,lotka_volterra,1,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.78,0.5266666666666666,0.48466666666666675,0.6876666666666665,0.59805,436575,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_072047_12_0.0001_2_window_12,lotka_volterra,2,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.76,0.5266666666666666,0.4780000000000001,0.6438333333333333,0.5806000000000001,436575,12,0,100,0,0,32,2
lotka_volterraTemporalGNN_Attention_crossattn_(no mean)_normal_KL16_072608_12_0.0001_3_window_12,lotka_volterra,3,normal_KL,TemporalGNN_Attention_crossattn,32,2,0.0001,0.77,0.5033333333333333,0.4775000000000002,0.6535000000000001,0.5800000000000001,436575,12,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_073126_15_0.0001_1_window_15,lotka_volterra,1,normal_KL,deep_mlp,32,2,0.0001,0.39,0.26666666666666655,0.27883333333333327,0.47449999999999987,0.35091666666666665,3879000,15,0,100,0,0,32,2
lotka_volterradeep_mlp_(no mean)_normal_KL16_073425_15_0.0001_2_window_15,lotka_volterra,2,normal_KL,deep_mlp,32,2,0.0001,0.33,0.2599999999999999,0.27216666666666656,0.46599999999999997,0.3347666666666666,3879000,15,0,100,0,0,32,2
