scheme,dataset_name,seed,correlated_KL,architecture,attention_dim,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model
deep_mlp_(no mean)_normal_KL20_182449_15_0.0001_6_window_15,swat,6,normal_KL,deep_mlp,256,2,0.0001,0.04666666666666667,0.056666666666666664,0.10666666666666666,0.27999999999999997,0.125,2444646,15,0,1000,0,0,128,2,51,0,normal,gated,FEDformer
deep_mlp_(no mean)_normal_KL22_191706_5_0.0001_1_window_5,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.06000000000000001,0.14500000000000002,0.255,0.495,0.26750000000000007,794885,5,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_191821_1_0.0001_1_window_1,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.2,0.225,0.225,0.375,0.2625,792833,1,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_191920_7_0.0001_1_window_7,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.04285714285714285,0.09642857142857142,0.1607142857142857,0.4107142857142857,0.20035714285714282,795911,7,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_192042_10_0.0001_1_window_10,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.03,0.10750000000000001,0.21750000000000003,0.38750000000000007,0.20775000000000002,797450,10,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_192214_12_0.0001_1_window_12,swat,1,normal_KL,deep_mlp,256,2,0.0001,0.04583333333333334,0.10208333333333333,0.21875,0.37291666666666673,0.20604166666666668,798476,12,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_192351_5_0.0001_2_window_5,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.09,0.14500000000000002,0.255,0.48500000000000004,0.2705,794885,5,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_192508_1_0.0001_2_window_1,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.05,0.15,0.3,0.35,0.24500000000000002,792833,1,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_192609_7_0.0001_2_window_7,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.04285714285714285,0.10357142857142856,0.1821428571428571,0.41785714285714287,0.2067857142857143,795911,7,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_192733_10_0.0001_2_window_10,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.034999999999999996,0.12250000000000003,0.21750000000000003,0.3775,0.20825,797450,10,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_192906_12_0.0001_2_window_12,swat,2,normal_KL,deep_mlp,256,2,0.0001,0.04166666666666667,0.09791666666666667,0.21458333333333335,0.3520833333333333,0.2010416666666667,798476,12,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_193045_5_0.0001_3_window_5,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.07,0.14500000000000002,0.255,0.515,0.26850000000000007,794885,5,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
deep_mlp_(no mean)_normal_KL22_193201_1_0.0001_3_window_1,swat,3,normal_KL,deep_mlp,256,2,0.0001,0.15,0.2,0.25,0.425,0.26749999999999996,792833,1,0,1000,0,0,128,2,51,0,normal,gated,iTransformer
